date,year,month,cell_ll_lat,cell_ll_lon,flag,geartype,hours,fishing_hours,mmsi_present
2023-01-01,2023,1,-32.8,-51.0,BRA,trawlers,0.4977,0.0,1
2023-01-01,2023,1,-32.8,-50.7,BRA,fishing,0.7805,0.0,1
2023-01-01,2023,1,-32.8,-52.1,BRA,set_longlines,19.9138,5.8822,4
2023-01-01,2023,1,-32.8,-50.2,BRA,fishing,14.3094,11.8827,4
2023-01-01,2023,1,-32.8,-50.9,BRA,drifting_longlines,4.7922,0.0,2
2023-01-01,2023,1,-32.8,-50.7,BRA,pole_and_line,1.4891,0.0672,3
2023-01-01,2023,1,-32.7,-52.0,BRA,set_longlines,40.0616,28.3997,8
2023-01-01,2023,1,-32.7,-52.3,BRA,fishing,0.8297,0.0,1
2023-01-01,2023,1,-32.7,-50.9,BRA,pole_and_line,1.1491,0.0,1
2023-01-01,2023,1,-32.7,-50.7,BRA,fishing,5.2991,0.0,2
2023-01-01,2023,1,-32.7,-50.8,BRA,pole_and_line,2.3966,0.0,3
2023-01-01,2023,1,-32.7,-51.8,BRA,fixed_gear,8.7275,1.8488,2
2023-01-01,2023,1,-32.7,-50.4,BRA,pole_and_line,0.6744,0.0,1
2023-01-01,2023,1,-32.7,-51.3,BRA,set_longlines,99.0122,50.635,10
2023-01-01,2023,1,-32.7,-52.1,BRA,trawlers,64.8963,60.6158,11
2023-01-01,2023,1,-32.7,-50.4,BRA,drifting_longlines,0.1016,0.0,1
2023-01-01,2023,1,-32.7,-50.6,BRA,drifting_longlines,0.5902,0.0,1
2023-01-01,2023,1,-32.7,-50.2,BRA,drifting_longlines,15.5997,13.273,5
2023-01-01,2023,1,-32.7,-51.7,BRA,fishing,23.6455,0.0,1
2023-01-01,2023,1,-32.7,-49.9,BRA,drifting_longlines,10.0069,10.0069,1
2023-01-01,2023,1,-32.6,-51.8,BRA,trawlers,12.9697,11.1588,7
2023-01-01,2023,1,-32.6,-50.5,BRA,trawlers,16.6269,16.6269,1
2023-01-01,2023,1,-32.6,-50.7,BRA,pole_and_line,3.5688,1.8811,3
2023-01-01,2023,1,-32.6,-50.9,BRA,pole_and_line,1.8005,0.0,1
2023-01-01,2023,1,-32.6,-50.8,BRA,set_longlines,0.7616,0.7616,1
2023-01-01,2023,1,-32.6,-51.9,BRA,drifting_longlines,4.5055,0.0,4
2023-01-01,2023,1,-32.6,-50.1,BRA,fishing,29.4558,18.2836,3
2023-01-01,2023,1,-32.6,-50.0,BRA,drifting_longlines,0.3277,0.3277,1
2023-01-01,2023,1,-32.6,-51.5,BRA,set_longlines,31.3258,23.3697,9
2023-01-01,2023,1,-32.6,-50.2,BRA,fishing,9.4244,4.208,3
2023-01-01,2023,1,-32.6,-52.1,BRA,fishing,1.2036,0.0,1
2023-01-01,2023,1,-32.6,-51.8,BRA,drifting_longlines,3.0002,0.0,3
2023-01-01,2023,1,-32.6,-52.3,BRA,set_longlines,1.1091,0.0,1
2023-01-01,2023,1,-32.6,-51.6,BRA,pole_and_line,1.0991,0.0,1
2023-01-01,2023,1,-32.6,-50.0,BRA,fishing,4.4733,4.4733,1
2023-01-01,2023,1,-32.5,-51.7,BRA,pole_and_line,0.9191,0.0,1
2023-01-01,2023,1,-32.5,-50.3,BRA,trawlers,2.5102,2.5102,1
2023-01-01,2023,1,-32.5,-52.0,BRA,fixed_gear,1.8166,0.0,2
2023-01-01,2023,1,-32.5,-51.8,BRA,fishing,55.6986,42.7069,1
2023-01-01,2023,1,-32.5,-52.0,BRA,fishing,0.9222,0.0,2
2023-01-01,2023,1,-32.5,-52.1,BRA,trawlers,277.3219,270.9983,13
2023-01-01,2023,1,-32.5,-50.9,BRA,set_longlines,4.0019,4.0019,1
2023-01-01,2023,1,-32.5,-50.4,BRA,trawlers,16.3966,16.3966,2
2023-01-01,2023,1,-32.5,-50.7,BRA,drifting_longlines,0.8561,0.0,1
2023-01-01,2023,1,-32.5,-52.3,BRA,set_longlines,0.4413,0.0,1
2023-01-01,2023,1,-32.5,-50.7,BRA,pole_and_line,1.8766,0.0,2
2023-01-01,2023,1,-32.5,-52.1,BRA,drifting_longlines,0.2502,0.0,1
2023-01-01,2023,1,-32.5,-51.6,BRA,trawlers,0.9719,0.9719,2
2023-01-01,2023,1,-32.5,-51.9,BRA,fixed_gear,5.8375,0.0,2
2023-01-01,2023,1,-32.5,-50.9,BRA,pole_and_line,0.5402,0.0,1
2023-01-01,2023,1,-32.5,-52.0,BRA,pole_and_line,9.5375,0.0,1
2023-01-01,2023,1,-32.5,-52.1,BRA,fishing,3.8691,0.0,2
2023-01-01,2023,1,-32.5,-50.4,BRA,pole_and_line,2.8133,0.0,3
2023-01-01,2023,1,-32.5,-52.1,BRA,set_longlines,2.6702,0.0,2
2023-01-01,2023,1,-32.5,-51.9,BRA,drifting_longlines,7.8688,0.0,5
2023-01-01,2023,1,-32.5,-50.8,BRA,fishing,1.5633,0.0,1
2023-01-01,2023,1,-32.4,-51.8,BRA,set_longlines,10.3461,2.3808,6
2023-01-01,2023,1,-32.4,-52.2,BRA,fixed_gear,1.0677,0.1675,1
2023-01-01,2023,1,-32.4,-51.8,BRA,fixed_gear,2.0558,0.0,1
2023-01-01,2023,1,-32.4,-50.2,BRA,fishing,4.565,3.4922,5
